,zpid,detailUrl,price,address,addressStreet,addressCity,addressState,addressZipcode,zestimate,info2String,info6String,streetViewMetadataURL,streetViewURL,isPropertyResultCDP,builderName,lotAreaString,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Neighborhood
74,13374082,https://www.zillow.com/homedetails/3966-E-Evans-Ave-Denver-CO-80210/13374082_zpid/,"$410,000","3966 E Evans Avenue, Denver, CO 80210",3966 E Evans Avenue,Denver,CO,80210,407112.0,,,,,,,,2013.0,$189.1K,$191.8K,$199.4K,$205.2K,$257.7K,$258.7K,$261.4K,$262K,$263.4K,$265K,$210.9K,$212.1K,University Park
75,13374082,https://www.zillow.com/homedetails/3966-E-Evans-Ave-Denver-CO-80210/13374082_zpid/,"$410,000","3966 E Evans Avenue, Denver, CO 80210",3966 E Evans Avenue,Denver,CO,80210,407112.0,,,,,,,,2012.0,,,,,,,,,,,$173.9K,$182.2K,University Park
76,13374082,https://www.zillow.com/homedetails/3966-E-Evans-Ave-Denver-CO-80210/13374082_zpid/,"$410,000","3966 E Evans Avenue, Denver, CO 80210",3966 E Evans Avenue,Denver,CO,80210,407112.0,,,,,,,,2011.0,,,,,,,,,,,,,University Park
77,13374082,https://www.zillow.com/homedetails/3966-E-Evans-Ave-Denver-CO-80210/13374082_zpid/,"$410,000","3966 E Evans Avenue, Denver, CO 80210",3966 E Evans Avenue,Denver,CO,80210,407112.0,,,,,,,,2010.0,,,,,,,,,,,,,University Park
78,68047555,https://www.zillow.com/homedetails/9150-E-29th-Ave-Denver-CO-80238/68047555_zpid/,"$1,400,000","9150 E 29th Avenue, Denver, CO 80238",9150 E 29th Avenue,Denver,CO,80238,1400004.0,,,,,,,,2022.0,$1.4M,$1.4M,$1.5M,$1.6M,$1.6M,$1.6M,$1.5M,$1.5M,$1.4M,$1.5M,$1.4M,,Central Park
79,68047555,https://www.zillow.com/homedetails/9150-E-29th-Ave-Denver-CO-80238/68047555_zpid/,"$1,400,000","9150 E 29th Avenue, Denver, CO 80238",9150 E 29th Avenue,Denver,CO,80238,1400004.0,,,,,,,,2021.0,$1.2M,$1.2M,$1.2M,$1.2M,$1.2M,$1.3M,$1.3M,$1.3M,$1.3M,$1.3M,$1.4M,$1.4M,Central Park
80,68047555,https://www.zillow.com/homedetails/9150-E-29th-Ave-Denver-CO-80238/68047555_zpid/,"$1,400,000","9150 E 29th Avenue, Denver, CO 80238",9150 E 29th Avenue,Denver,CO,80238,1400004.0,,,,,,,,2020.0,$991.8K,$1.1M,$1.1M,$1.1M,$1.1M,$1.1M,$1.1M,$1.1M,$1.1M,$1.1M,$1.2M,$1.2M,Central Park
81,68047555,https://www.zillow.com/homedetails/9150-E-29th-Ave-Denver-CO-80238/68047555_zpid/,"$1,400,000","9150 E 29th Avenue, Denver, CO 80238",9150 E 29th Avenue,Denver,CO,80238,1400004.0,,,,,,,,2019.0,$1.1M,$1.1M,$1.1M,$1.1M,$1.1M,$1.1M,$1.1M,$1M,$986.3K,$992.1K,$1M,$993.2K,Central Park
82,68047555,https://www.zillow.com/homedetails/9150-E-29th-Ave-Denver-CO-80238/68047555_zpid/,"$1,400,000","9150 E 29th Avenue, Denver, CO 80238",9150 E 29th Avenue,Denver,CO,80238,1400004.0,,,,,,,,2018.0,$1M,$1M,$1.1M,$1.1M,$1.1M,$1.1M,$1.1M,$1.1M,$1.1M,$1.1M,$1.1M,$1.1M,Central Park
83,68047555,https://www.zillow.com/homedetails/9150-E-29th-Ave-Denver-CO-80238/68047555_zpid/,"$1,400,000","9150 E 29th Avenue, Denver, CO 80238",9150 E 29th Avenue,Denver,CO,80238,1400004.0,,,,,,,,2017.0,$956.8K,$976.3K,$995.8K,$991.6K,$1M,$1M,$1M,$1M,$1M,$1M,$1M,$1M,Central Park
84,68047555,https://www.zillow.com/homedetails/9150-E-29th-Ave-Denver-CO-80238/68047555_zpid/,"$1,400,000","9150 E 29th Avenue, Denver, CO 80238",9150 E 29th Avenue,Denver,CO,80238,1400004.0,,,,,,,,2016.0,$847.6K,$857.9K,$877.8K,$899.9K,$899.9K,$903.1K,$910.2K,$916.4K,$920.6K,$925.6K,$934.1K,$939.4K,Central Park
85,68047555,https://www.zillow.com/homedetails/9150-E-29th-Ave-Denver-CO-80238/68047555_zpid/,"$1,400,000","9150 E 29th Avenue, Denver, CO 80238",9150 E 29th Avenue,Denver,CO,80238,1400004.0,,,,,,,,2015.0,$817.5K,$821.2K,$828.2K,$829.5K,$807.7K,$979.2K,$984.7K,$967.7K,$944.8K,$934K,$938K,$931.6K,Central Park
86,68047555,https://www.zillow.com/homedetails/9150-E-29th-Ave-Denver-CO-80238/68047555_zpid/,"$1,400,000","9150 E 29th Avenue, Denver, CO 80238",9150 E 29th Avenue,Denver,CO,80238,1400004.0,,,,,,,,2014.0,$787.4K,$790.9K,$786.7K,$795.5K,$790.8K,$785.8K,$785.9K,$786.9K,$788K,$795.4K,$805.8K,$805.5K,Central Park
87,68047555,https://www.zillow.com/homedetails/9150-E-29th-Ave-Denver-CO-80238/68047555_zpid/,"$1,400,000","9150 E 29th Avenue, Denver, CO 80238",9150 E 29th Avenue,Denver,CO,80238,1400004.0,,,,,,,,2013.0,$884.5K,$896.1K,$908.8K,$919.5K,$721.3K,$731.9K,$751K,$753.5K,$767.9K,$776.2K,$770K,$761.9K,Central Park
88,68047555,https://www.zillow.com/homedetails/9150-E-29th-Ave-Denver-CO-80238/68047555_zpid/,"$1,400,000","9150 E 29th Avenue, Denver, CO 80238",9150 E 29th Avenue,Denver,CO,80238,1400004.0,,,,,,,,2012.0,,,,,,,,,,,$914K,$931.3K,Central Park
89,68047555,https://www.zillow.com/homedetails/9150-E-29th-Ave-Denver-CO-80238/68047555_zpid/,"$1,400,000","9150 E 29th Avenue, Denver, CO 80238",9150 E 29th Avenue,Denver,CO,80238,1400004.0,,,,,,,,2011.0,,,,,,,,,,,,,Central Park
90,68047555,https://www.zillow.com/homedetails/9150-E-29th-Ave-Denver-CO-80238/68047555_zpid/,"$1,400,000","9150 E 29th Avenue, Denver, CO 80238",9150 E 29th Avenue,Denver,CO,80238,1400004.0,,,,,,,,2010.0,,,,,,,,,,,,,Central Park
91,13306289,https://www.zillow.com/homedetails/1039-E-26th-Ave-Denver-CO-80205/13306289_zpid/,"$519,900","1039 E 26th Avenue, Denver, CO 80205",1039 E 26th Avenue,Denver,CO,80205,516200.0,,,,,,,,2022.0,$768.2K,$790.2K,$846.6K,$866.4K,$737.7K,$682.5K,$624.9K,$589.3K,$578.3K,$581.8K,$515.9K,,Five Points
92,13306289,https://www.zillow.com/homedetails/1039-E-26th-Ave-Denver-CO-80205/13306289_zpid/,"$519,900","1039 E 26th Avenue, Denver, CO 80205",1039 E 26th Avenue,Denver,CO,80205,516200.0,,,,,,,,2021.0,$679K,$694.3K,$704.5K,$811.8K,$774.8K,$783.4K,$780.4K,$763.1K,$756.6K,$755.3K,$758.8K,$761K,Five Points
93,13306289,https://www.zillow.com/homedetails/1039-E-26th-Ave-Denver-CO-80205/13306289_zpid/,"$519,900","1039 E 26th Avenue, Denver, CO 80205",1039 E 26th Avenue,Denver,CO,80205,516200.0,,,,,,,,2020.0,$616.8K,$627.1K,$629.1K,$633.5K,$626.4K,$630.2K,$640.5K,$646.1K,$648.2K,$645.5K,$660K,$666.5K,Five Points
94,13306289,https://www.zillow.com/homedetails/1039-E-26th-Ave-Denver-CO-80205/13306289_zpid/,"$519,900","1039 E 26th Avenue, Denver, CO 80205",1039 E 26th Avenue,Denver,CO,80205,516200.0,,,,,,,,2019.0,$580.1K,$589.2K,$601K,$609.8K,$607.8K,$606.9K,$603.6K,$608.2K,$600K,$607.9K,$611.2K,$611.2K,Five Points
95,13306289,https://www.zillow.com/homedetails/1039-E-26th-Ave-Denver-CO-80205/13306289_zpid/,"$519,900","1039 E 26th Avenue, Denver, CO 80205",1039 E 26th Avenue,Denver,CO,80205,516200.0,,,,,,,,2018.0,$566.9K,$574.2K,$556.3K,$555.7K,$562.1K,$562.5K,$563.9K,$563.8K,$572.2K,$569K,$570.7K,$575.7K,Five Points
96,13306289,https://www.zillow.com/homedetails/1039-E-26th-Ave-Denver-CO-80205/13306289_zpid/,"$519,900","1039 E 26th Avenue, Denver, CO 80205",1039 E 26th Avenue,Denver,CO,80205,516200.0,,,,,,,,2017.0,$524.3K,$526.7K,$537.7K,$539.5K,$543.5K,$550.9K,$550.9K,$552K,$552.9K,$553.9K,$566.7K,$569.8K,Five Points
97,13306289,https://www.zillow.com/homedetails/1039-E-26th-Ave-Denver-CO-80205/13306289_zpid/,"$519,900","1039 E 26th Avenue, Denver, CO 80205",1039 E 26th Avenue,Denver,CO,80205,516200.0,,,,,,,,2016.0,$407K,$411.3K,$409.7K,$432.8K,$470.5K,$498.4K,$505.5K,$505.9K,$514.5K,$520.5K,$533.5K,$524.7K,Five Points
98,13306289,https://www.zillow.com/homedetails/1039-E-26th-Ave-Denver-CO-80205/13306289_zpid/,"$519,900","1039 E 26th Avenue, Denver, CO 80205",1039 E 26th Avenue,Denver,CO,80205,516200.0,,,,,,,,2015.0,$355.3K,$363.4K,$366.5K,$369.6K,$371.3K,$373.6K,$379K,$384K,$386.9K,$392K,$396.4K,$400.2K,Five Points
99,13306289,https://www.zillow.com/homedetails/1039-E-26th-Ave-Denver-CO-80205/13306289_zpid/,"$519,900","1039 E 26th Avenue, Denver, CO 80205",1039 E 26th Avenue,Denver,CO,80205,516200.0,,,,,,,,2014.0,$318.8K,$319K,$322.6K,$331.3K,$335.2K,$335.3K,$333.7K,$336.2K,$337.7K,$340.7K,$346.2K,$350.2K,Five Points
100,13306289,https://www.zillow.com/homedetails/1039-E-26th-Ave-Denver-CO-80205/13306289_zpid/,"$519,900","1039 E 26th Avenue, Denver, CO 80205",1039 E 26th Avenue,Denver,CO,80205,516200.0,,,,,,,,2013.0,$328.5K,$335.2K,$335K,$306.1K,$308.6K,$310K,$314.1K,$315.1K,$316K,$318.8K,$316.8K,$318.2K,Five Points
101,13306289,https://www.zillow.com/homedetails/1039-E-26th-Ave-Denver-CO-80205/13306289_zpid/,"$519,900","1039 E 26th Avenue, Denver, CO 80205",1039 E 26th Avenue,Denver,CO,80205,516200.0,,,,,,,,2012.0,,,,,,,,,,,$319.2K,$326.5K,Five Points
102,13306289,https://www.zillow.com/homedetails/1039-E-26th-Ave-Denver-CO-80205/13306289_zpid/,"$519,900","1039 E 26th Avenue, Denver, CO 80205",1039 E 26th Avenue,Denver,CO,80205,516200.0,,,,,,,,2011.0,,,,,,,,,,,,,Five Points
103,13306289,https://www.zillow.com/homedetails/1039-E-26th-Ave-Denver-CO-80205/13306289_zpid/,"$519,900","1039 E 26th Avenue, Denver, CO 80205",1039 E 26th Avenue,Denver,CO,80205,516200.0,,,,,,,,2010.0,,,,,,,,,,,,,Five Points
104,13372680,https://www.zillow.com/homedetails/1357-S-Saint-Paul-St-Denver-CO-80210/13372680_zpid/,"$2,060,000","1357 S Saint Paul Street, Denver, CO 80210",1357 S Saint Paul Street,Denver,CO,80210,2015044.0,,,,,,,,2022.0,$1.8M,$1.8M,$1.8M,$1.8M,$1.8M,$2.6M,$2.4M,$2.2M,$2.1M,$2M,$2M,,Cory - Merrill
105,13372680,https://www.zillow.com/homedetails/1357-S-Saint-Paul-St-Denver-CO-80210/13372680_zpid/,"$2,060,000","1357 S Saint Paul Street, Denver, CO 80210",1357 S Saint Paul Street,Denver,CO,80210,2015044.0,,,,,,,,2021.0,$1.4M,$1.4M,$1.4M,$1.5M,$1.5M,$1.5M,$1.5M,$1.5M,$1.5M,$1.9M,$1.8M,$1.7M,Cory - Merrill
106,13372680,https://www.zillow.com/homedetails/1357-S-Saint-Paul-St-Denver-CO-80210/13372680_zpid/,"$2,060,000","1357 S Saint Paul Street, Denver, CO 80210",1357 S Saint Paul Street,Denver,CO,80210,2015044.0,,,,,,,,2020.0,$1.3M,$1.3M,$1.3M,$1.4M,$1.3M,$1.3M,$1.3M,$1.3M,$1.4M,$1.4M,$1.4M,$1.4M,Cory - Merrill
107,13372680,https://www.zillow.com/homedetails/1357-S-Saint-Paul-St-Denver-CO-80210/13372680_zpid/,"$2,060,000","1357 S Saint Paul Street, Denver, CO 80210",1357 S Saint Paul Street,Denver,CO,80210,2015044.0,,,,,,,,2019.0,$1.3M,$1.4M,$1.4M,$1.4M,$1.4M,$1.3M,$1.3M,$1.3M,$1.3M,$1.3M,$1.3M,$1.3M,Cory - Merrill
108,13372680,https://www.zillow.com/homedetails/1357-S-Saint-Paul-St-Denver-CO-80210/13372680_zpid/,"$2,060,000","1357 S Saint Paul Street, Denver, CO 80210",1357 S Saint Paul Street,Denver,CO,80210,2015044.0,,,,,,,,2018.0,$1.3M,$1.2M,$1.3M,$1.3M,$1.3M,$1.3M,$1.3M,$1.3M,$1.3M,$1.3M,$1.3M,$1.3M,Cory - Merrill
109,13372680,https://www.zillow.com/homedetails/1357-S-Saint-Paul-St-Denver-CO-80210/13372680_zpid/,"$2,060,000","1357 S Saint Paul Street, Denver, CO 80210",1357 S Saint Paul Street,Denver,CO,80210,2015044.0,,,,,,,,2017.0,$1.2M,$1.2M,$1.2M,$1.2M,$1.1M,$1.1M,$1.2M,$1.2M,$1.2M,$1.2M,$1.2M,$1.2M,Cory - Merrill
110,13372680,https://www.zillow.com/homedetails/1357-S-Saint-Paul-St-Denver-CO-80210/13372680_zpid/,"$2,060,000","1357 S Saint Paul Street, Denver, CO 80210",1357 S Saint Paul Street,Denver,CO,80210,2015044.0,,,,,,,,2016.0,$1.2M,$1.2M,$1.2M,$1.2M,$1.2M,$1.2M,$1.2M,$1.2M,$1.2M,$1.2M,$1.2M,$1.2M,Cory - Merrill
111,13372680,https://www.zillow.com/homedetails/1357-S-Saint-Paul-St-Denver-CO-80210/13372680_zpid/,"$2,060,000","1357 S Saint Paul Street, Denver, CO 80210",1357 S Saint Paul Street,Denver,CO,80210,2015044.0,,,,,,,,2015.0,$1M,$1.1M,$1.1M,$1.1M,$1.2M,$1.2M,$1.2M,$1.2M,$1.2M,$1.2M,$1.2M,$1.2M,Cory - Merrill
112,13372680,https://www.zillow.com/homedetails/1357-S-Saint-Paul-St-Denver-CO-80210/13372680_zpid/,"$2,060,000","1357 S Saint Paul Street, Denver, CO 80210",1357 S Saint Paul Street,Denver,CO,80210,2015044.0,,,,,,,,2014.0,$985.7K,$982.7K,$993.9K,$1M,$1M,$1M,$1M,$1M,$1.1M,$1.1M,$1M,$1M,Cory - Merrill
113,13372680,https://www.zillow.com/homedetails/1357-S-Saint-Paul-St-Denver-CO-80210/13372680_zpid/,"$2,060,000","1357 S Saint Paul Street, Denver, CO 80210",1357 S Saint Paul Street,Denver,CO,80210,2015044.0,,,,,,,,2013.0,$833.4K,$876.1K,$882.2K,$895.6K,$940.7K,$966.3K,$969.4K,$973.9K,$979.3K,$983K,$979.4K,$984.5K,Cory - Merrill
114,13372680,https://www.zillow.com/homedetails/1357-S-Saint-Paul-St-Denver-CO-80210/13372680_zpid/,"$2,060,000","1357 S Saint Paul Street, Denver, CO 80210",1357 S Saint Paul Street,Denver,CO,80210,2015044.0,,,,,,,,2012.0,,,,,,,,,,,$853.1K,$848.5K,Cory - Merrill
115,13372680,https://www.zillow.com/homedetails/1357-S-Saint-Paul-St-Denver-CO-80210/13372680_zpid/,"$2,060,000","1357 S Saint Paul Street, Denver, CO 80210",1357 S Saint Paul Street,Denver,CO,80210,2015044.0,,,,,,,,2011.0,,,,,,,,,,,,,Cory - Merrill
116,13372680,https://www.zillow.com/homedetails/1357-S-Saint-Paul-St-Denver-CO-80210/13372680_zpid/,"$2,060,000","1357 S Saint Paul Street, Denver, CO 80210",1357 S Saint Paul Street,Denver,CO,80210,2015044.0,,,,,,,,2010.0,,,,,,,,,,,,,Cory - Merrill
117,251843409,https://www.zillow.com/homedetails/6038-N-Dallas-St-Denver-CO-80238/251843409_zpid/,"$2,100,000","6038 Dallas Street, Denver, CO 80238",6038 Dallas Street,Denver,CO,80238,2048966.0,,,,,,,,2022.0,$1.6M,$1.7M,$1.9M,$2M,$2.3M,$2.2M,$2.1M,$2.1M,$2.1M,$2.1M,$2M,,Central Park
118,251843409,https://www.zillow.com/homedetails/6038-N-Dallas-St-Denver-CO-80238/251843409_zpid/,"$2,100,000","6038 Dallas Street, Denver, CO 80238",6038 Dallas Street,Denver,CO,80238,2048966.0,,,,,,,,2021.0,$1.4M,$1.4M,$1.5M,$1.5M,$1.5M,$1.5M,$1.6M,$1.5M,$1.5M,$1.5M,$1.6M,$1.6M,Central Park
119,251843409,https://www.zillow.com/homedetails/6038-N-Dallas-St-Denver-CO-80238/251843409_zpid/,"$2,100,000","6038 Dallas Street, Denver, CO 80238",6038 Dallas Street,Denver,CO,80238,2048966.0,,,,,,,,2020.0,,,,,,$1.4M,,,$1.4M,$1.4M,$1.4M,$1.4M,Central Park
120,251843409,https://www.zillow.com/homedetails/6038-N-Dallas-St-Denver-CO-80238/251843409_zpid/,"$2,100,000","6038 Dallas Street, Denver, CO 80238",6038 Dallas Street,Denver,CO,80238,2048966.0,,,,,,,,2019.0,,,,,,,,,,,,,Central Park
121,251843409,https://www.zillow.com/homedetails/6038-N-Dallas-St-Denver-CO-80238/251843409_zpid/,"$2,100,000","6038 Dallas Street, Denver, CO 80238",6038 Dallas Street,Denver,CO,80238,2048966.0,,,,,,,,2018.0,,,,,,,,,,,,,Central Park
122,251843409,https://www.zillow.com/homedetails/6038-N-Dallas-St-Denver-CO-80238/251843409_zpid/,"$2,100,000","6038 Dallas Street, Denver, CO 80238",6038 Dallas Street,Denver,CO,80238,2048966.0,,,,,,,,2017.0,,,,,,,,,,,,,Central Park
123,251843409,https://www.zillow.com/homedetails/6038-N-Dallas-St-Denver-CO-80238/251843409_zpid/,"$2,100,000","6038 Dallas Street, Denver, CO 80238",6038 Dallas Street,Denver,CO,80238,2048966.0,,,,,,,,2016.0,,,,,,,,,,,,,Central Park
124,251843409,https://www.zillow.com/homedetails/6038-N-Dallas-St-Denver-CO-80238/251843409_zpid/,"$2,100,000","6038 Dallas Street, Denver, CO 80238",6038 Dallas Street,Denver,CO,80238,2048966.0,,,,,,,,2015.0,,,,,,,,,,,,,Central Park
125,251843409,https://www.zillow.com/homedetails/6038-N-Dallas-St-Denver-CO-80238/251843409_zpid/,"$2,100,000","6038 Dallas Street, Denver, CO 80238",6038 Dallas Street,Denver,CO,80238,2048966.0,,,,,,,,2014.0,,,,,,,,,,,,,Central Park
126,251843409,https://www.zillow.com/homedetails/6038-N-Dallas-St-Denver-CO-80238/251843409_zpid/,"$2,100,000","6038 Dallas Street, Denver, CO 80238",6038 Dallas Street,Denver,CO,80238,2048966.0,,,,,,,,2013.0,,,,,,,,,,,,,Central Park
127,251843409,https://www.zillow.com/homedetails/6038-N-Dallas-St-Denver-CO-80238/251843409_zpid/,"$2,100,000","6038 Dallas Street, Denver, CO 80238",6038 Dallas Street,Denver,CO,80238,2048966.0,,,,,,,,2012.0,,,,,,,,,,,,,Central Park
128,251843409,https://www.zillow.com/homedetails/6038-N-Dallas-St-Denver-CO-80238/251843409_zpid/,"$2,100,000","6038 Dallas Street, Denver, CO 80238",6038 Dallas Street,Denver,CO,80238,2048966.0,,,,,,,,2011.0,,,,,,,,,,,,,Central Park
129,251843409,https://www.zillow.com/homedetails/6038-N-Dallas-St-Denver-CO-80238/251843409_zpid/,"$2,100,000","6038 Dallas Street, Denver, CO 80238",6038 Dallas Street,Denver,CO,80238,2048966.0,,,,,,,,2010.0,,,,,,,,,,,,,Central Park
130,13424259,https://www.zillow.com/homedetails/7330-E-Princeton-Ave-Denver-CO-80237/13424259_zpid/,"$355,000","7330 E Princeton Avenue, Denver, CO 80237",7330 E Princeton Avenue,Denver,CO,80237,350144.0,,,,,,,,2022.0,$375.1K,$384.8K,$420.3K,$441.7K,$449.8K,$442.4K,$429.5K,$365K,$365K,$351K,$349.5K,,Hampden South
131,13424259,https://www.zillow.com/homedetails/7330-E-Princeton-Ave-Denver-CO-80237/13424259_zpid/,"$355,000","7330 E Princeton Avenue, Denver, CO 80237",7330 E Princeton Avenue,Denver,CO,80237,350144.0,,,,,,,,2021.0,$296.5K,$302.6K,$303.9K,$325.9K,$335K,$365K,$375.4K,$367.8K,$367.4K,$366.6K,$365.9K,$367K,Hampden South
132,13424259,https://www.zillow.com/homedetails/7330-E-Princeton-Ave-Denver-CO-80237/13424259_zpid/,"$355,000","7330 E Princeton Avenue, Denver, CO 80237",7330 E Princeton Avenue,Denver,CO,80237,350144.0,,,,,,,,2020.0,$279.5K,$280.7K,$283.2K,$284.8K,$283.5K,$283.8K,$283.8K,$285.4K,$328.6K,$311.7K,$289.5K,$292.1K,Hampden South
133,13424259,https://www.zillow.com/homedetails/7330-E-Princeton-Ave-Denver-CO-80237/13424259_zpid/,"$355,000","7330 E Princeton Avenue, Denver, CO 80237",7330 E Princeton Avenue,Denver,CO,80237,350144.0,,,,,,,,2019.0,$298K,$298.7K,$296.1K,$294.1K,$299.1K,$290.1K,$290K,$281.9K,$279.7K,$278.6K,$277.9K,$279.1K,Hampden South
134,13424259,https://www.zillow.com/homedetails/7330-E-Princeton-Ave-Denver-CO-80237/13424259_zpid/,"$355,000","7330 E Princeton Avenue, Denver, CO 80237",7330 E Princeton Avenue,Denver,CO,80237,350144.0,,,,,,,,2018.0,$268.6K,$270.6K,$275.1K,$278.1K,$280K,$281.4K,$282.8K,$283.3K,$285.5K,$286.6K,$291.8K,$293.3K,Hampden South
135,13424259,https://www.zillow.com/homedetails/7330-E-Princeton-Ave-Denver-CO-80237/13424259_zpid/,"$355,000","7330 E Princeton Avenue, Denver, CO 80237",7330 E Princeton Avenue,Denver,CO,80237,350144.0,,,,,,,,2017.0,$249.8K,$253.3K,$257.6K,$258K,$259.8K,$261.5K,$261.1K,$260.9K,$263K,$263.8K,$266.1K,$267.9K,Hampden South
136,13424259,https://www.zillow.com/homedetails/7330-E-Princeton-Ave-Denver-CO-80237/13424259_zpid/,"$355,000","7330 E Princeton Avenue, Denver, CO 80237",7330 E Princeton Avenue,Denver,CO,80237,350144.0,,,,,,,,2016.0,$227.3K,$230.1K,$231.2K,$233.6K,$233.6K,$236.1K,$236.9K,$238.8K,$239.8K,$240.9K,$243.3K,$244.8K,Hampden South
137,13424259,https://www.zillow.com/homedetails/7330-E-Princeton-Ave-Denver-CO-80237/13424259_zpid/,"$355,000","7330 E Princeton Avenue, Denver, CO 80237",7330 E Princeton Avenue,Denver,CO,80237,350144.0,,,,,,,,2015.0,$191.6K,$192.1K,$194.5K,$198.4K,$199.6K,$203.4K,$207.4K,$208.4K,$213.8K,$220.1K,$221.7K,$223.7K,Hampden South
138,13424259,https://www.zillow.com/homedetails/7330-E-Princeton-Ave-Denver-CO-80237/13424259_zpid/,"$355,000","7330 E Princeton Avenue, Denver, CO 80237",7330 E Princeton Avenue,Denver,CO,80237,350144.0,,,,,,,,2014.0,$178.9K,$173.9K,$167.6K,$169.9K,$172.3K,$171.7K,$171.8K,$175.5K,$177.6K,$178.9K,$179.2K,$182.3K,Hampden South
139,13424259,https://www.zillow.com/homedetails/7330-E-Princeton-Ave-Denver-CO-80237/13424259_zpid/,"$355,000","7330 E Princeton Avenue, Denver, CO 80237",7330 E Princeton Avenue,Denver,CO,80237,350144.0,,,,,,,,2013.0,$162.2K,$162.7K,$159.2K,$154.5K,$150K,$153K,$157.7K,$162.9K,$161.6K,$175.2K,$177.8K,$182.6K,Hampden South
140,13424259,https://www.zillow.com/homedetails/7330-E-Princeton-Ave-Denver-CO-80237/13424259_zpid/,"$355,000","7330 E Princeton Avenue, Denver, CO 80237",7330 E Princeton Avenue,Denver,CO,80237,350144.0,,,,,,,,2012.0,,,,,,,,,,,$159.7K,$161.4K,Hampden South
141,13424259,https://www.zillow.com/homedetails/7330-E-Princeton-Ave-Denver-CO-80237/13424259_zpid/,"$355,000","7330 E Princeton Avenue, Denver, CO 80237",7330 E Princeton Avenue,Denver,CO,80237,350144.0,,,,,,,,2011.0,,,,,,,,,,,,,Hampden South
142,13424259,https://www.zillow.com/homedetails/7330-E-Princeton-Ave-Denver-CO-80237/13424259_zpid/,"$355,000","7330 E Princeton Avenue, Denver, CO 80237",7330 E Princeton Avenue,Denver,CO,80237,350144.0,,,,,,,,2010.0,,,,,,,,,,,,,Hampden South
143,67451159,https://www.zillow.com/homedetails/1449-Wynkoop-St-APT-308-Denver-CO-80202/67451159_zpid/,"$775,000","1449 Wynkoop Street  Unit 308, Denver, CO 80202",1449 Wynkoop Street  Unit 308,Denver,CO,80202,769725.0,,,,,,,,2022.0,$758.4K,$771.8K,$800.7K,$817K,$798.4K,$764.1K,$730.9K,$690.3K,$688K,$775K,$774.6K,,Union Station
144,67451159,https://www.zillow.com/homedetails/1449-Wynkoop-St-APT-308-Denver-CO-80202/67451159_zpid/,"$775,000","1449 Wynkoop Street  Unit 308, Denver, CO 80202",1449 Wynkoop Street  Unit 308,Denver,CO,80202,769725.0,,,,,,,,2021.0,$722.9K,$734K,$750.6K,$792.3K,$798.8K,$772.2K,$754.4K,$742K,$737K,$739.9K,$748.2K,$751.6K,Union Station
145,67451159,https://www.zillow.com/homedetails/1449-Wynkoop-St-APT-308-Denver-CO-80202/67451159_zpid/,"$775,000","1449 Wynkoop Street  Unit 308, Denver, CO 80202",1449 Wynkoop Street  Unit 308,Denver,CO,80202,769725.0,,,,,,,,2020.0,$703.5K,$733.2K,$750.7K,$748.8K,$745K,$751.3K,$752.6K,$742.9K,$743.3K,$737.3K,$732.8K,$731.7K,Union Station
146,67451159,https://www.zillow.com/homedetails/1449-Wynkoop-St-APT-308-Denver-CO-80202/67451159_zpid/,"$775,000","1449 Wynkoop Street  Unit 308, Denver, CO 80202",1449 Wynkoop Street  Unit 308,Denver,CO,80202,769725.0,,,,,,,,2019.0,$712.8K,$725.1K,$721.4K,$689.7K,$681.3K,$691.8K,$692.7K,$696.3K,$693.8K,$693.3K,$694.9K,$702.7K,Union Station
147,67451159,https://www.zillow.com/homedetails/1449-Wynkoop-St-APT-308-Denver-CO-80202/67451159_zpid/,"$775,000","1449 Wynkoop Street  Unit 308, Denver, CO 80202",1449 Wynkoop Street  Unit 308,Denver,CO,80202,769725.0,,,,,,,,2018.0,$680.5K,$674.4K,$718.8K,$727.2K,$731.2K,$737.3K,$736.9K,$733.3K,$725.3K,$727.8K,$719.2K,$714.2K,Union Station
148,67451159,https://www.zillow.com/homedetails/1449-Wynkoop-St-APT-308-Denver-CO-80202/67451159_zpid/,"$775,000","1449 Wynkoop Street  Unit 308, Denver, CO 80202",1449 Wynkoop Street  Unit 308,Denver,CO,80202,769725.0,,,,,,,,2017.0,$593.8K,$606.2K,$621.6K,$618.1K,$617.3K,$626.2K,$609.9K,$627.6K,$638.7K,$635.3K,$654.9K,$688.3K,Union Station
149,67451159,https://www.zillow.com/homedetails/1449-Wynkoop-St-APT-308-Denver-CO-80202/67451159_zpid/,"$775,000","1449 Wynkoop Street  Unit 308, Denver, CO 80202",1449 Wynkoop Street  Unit 308,Denver,CO,80202,769725.0,,,,,,,,2016.0,$622K,$628.4K,$631.7K,$629.1K,$638.8K,$634.3K,$629.5K,$615.9K,$622.1K,$615.8K,$599K,$606.2K,Union Station
150,67451159,https://www.zillow.com/homedetails/1449-Wynkoop-St-APT-308-Denver-CO-80202/67451159_zpid/,"$775,000","1449 Wynkoop Street  Unit 308, Denver, CO 80202",1449 Wynkoop Street  Unit 308,Denver,CO,80202,769725.0,,,,,,,,2015.0,$544.9K,$556.4K,$567.8K,$595.3K,$583K,$591.4K,$600.9K,$609.2K,$615.7K,$603.3K,$606.4K,$614.7K,Union Station
